dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,470.082070,140.250988,171.935261,43.449037,-75.376543,-2.180913,3.163171
0.020000,469.243440,140.233438,172.774075,41.940709,-75.416425,-1.994101,3.161861
0.020000,468.434965,140.217564,173.582706,40.431538,-75.458518,-2.104678,3.160585
0.020000,467.656663,140.203262,174.361139,38.921629,-75.495478,-1.847987,3.159346
0.020000,466.908554,140.190429,175.109358,37.410973,-75.532788,-1.865512,3.158144
0.020000,466.190653,140.178962,175.827350,35.899609,-75.568204,-1.770812,3.156981
0.020000,465.502978,140.168765,176.515102,34.387562,-75.602352,-1.707398,3.155859
0.020000,464.845543,140.159740,177.172599,32.874850,-75.635585,-1.661649,3.154777
0.020000,464.218362,140.151796,177.799829,31.361540,-75.665497,-1.495582,3.153738
0.020000,463.621450,140.144843,178.396782,29.847633,-75.695332,-1.491771,3.152742
0.020000,463.054819,140.138795,178.963445,28.333154,-75.723988,-1.432769,3.151791
0.020000,462.518482,140.133568,179.499808,26.818140,-75.750685,-1.334877,3.150885
0.020000,462.012449,140.129082,180.005861,25.302633,-75.775357,-1.233590,3.150026
0.020000,461.536731,140.125264,180.481594,23.786664,-75.798426,-1.153439,3.149213
0.020000,461.091339,140.122040,180.926998,22.270209,-75.822750,-1.216206,3.148449
0.020000,460.676280,140.119342,181.342065,20.753370,-75.841976,-0.961276,3.147734
0.020000,460.291368,140.117106,181.726984,19.245945,-75.371225,23.537527,3.147068
0.020000,459.935829,140.115269,182.082528,17.777182,-73.438146,96.653974,3.146450
0.020000,459.608501,140.113773,182.409859,16.366538,-70.532223,145.296142,3.145879
0.020000,459.308223,140.112565,182.710139,15.014023,-67.625763,145.322987,3.145354
0.020000,459.033831,140.111599,182.984534,13.719716,-64.715348,145.520762,3.144872
0.020000,458.784160,140.110835,183.234206,12.483616,-61.804969,145.518959,3.144433
0.020000,458.558045,140.110238,183.460322,11.305792,-58.891207,145.688055,3.144034
0.020000,458.354320,140.109777,183.664047,10.186239,-55.977666,145.677093,3.143674
0.020000,458.171821,140.109427,183.846546,9.124990,-53.062467,145.759924,3.143351
0.020000,458.009380,140.109164,184.008988,8.122074,-50.145789,145.833922,3.143062
0.020000,457.865829,140.108972,184.152538,7.177518,-47.227801,145.899402,3.142807
0.020000,457.740003,140.108833,184.278365,6.291344,-44.308667,145.956706,3.142583
0.020000,457.630732,140.108735,184.387635,5.463510,-41.391741,145.846258,3.142389
0.020000,457.536850,140.108668,184.481518,4.694132,-38.468900,146.142090,3.142221
0.020000,457.457187,140.108624,184.561180,3.983119,-35.550606,145.914666,3.142079
0.020000,457.390576,140.108596,184.627792,3.330578,-32.627092,146.175702,3.141960
0.020000,457.335848,140.108578,184.682520,2.736419,-29.707938,145.957692,3.141862
0.020000,457.291833,140.108568,184.726535,2.200720,-26.784924,146.150732,3.141784
0.020000,457.257364,140.108563,184.761004,1.723475,-23.862262,146.133108,3.141722
0.020000,457.231270,140.108560,184.787098,1.304674,-20.940042,146.110974,3.141675
0.020000,457.212384,140.108558,184.805984,0.944323,-18.017555,146.124365,3.141641
0.020000,457.199535,140.108558,184.818833,0.642426,-15.094869,146.134315,3.141618
0.020000,457.191555,140.108558,184.826812,0.398985,-12.172042,146.141333,3.141604
0.020000,457.187275,140.108558,184.831092,0.214003,-9.249123,146.145934,3.141596
0.020000,457.185526,140.108558,184.832842,0.087480,-6.326150,146.148634,3.141593
0.020000,457.185137,140.108558,184.833230,0.019416,-3.403151,146.149952,3.141593
0.020000,457.185137,140.108558,184.833230,0.000000,-0.970824,121.616369,3.141593
